DATE,Block,Plot,Rotation,Quadrat,Reading,W460,W510,W560,W610,W660,W710,W760,W810,
8/31/2018,4,49,S4,4914,49144,2.39,2.97,5.48,3.72,2.62,10.42,34.94,38.08,
8/31/2018,4,49,S4,4915,49153,2.94,3.61,6.12,4.74,3.7,11.18,30.52,32.43,
8/31/2018,4,49,S4,4915,49154,2.54,3.1,5.4,3.92,2.89,10.17,31.48,33.91,
8/31/2018,4,49,S4,4916,49163,3.71,4.37,6.15,5.96,5.64,9.76,20.09,21.69,
8/31/2018,4,49,S4,4916,49164,2.97,3.59,6.12,4.65,3.58,11.84,35.06,38.12,
8/31/2018,4,49,S4,4917,49173,3.14,3.9,6.43,5,3.86,11.33,32.33,35.53,
8/31/2018,4,49,S4,4917,49174,2.56,3.17,5.51,3.81,2.7,10.83,36.83,40.01,
8/31/2018,4,49,S4,4918,49183,3.5,4.25,6.46,5.61,4.65,11.27,29.27,31.78,
8/31/2018,4,49,S4,4918,49184,2.73,3.28,5.6,4.06,3.18,10.78,33.84,37.05,
8/31/2018,4,49,S4,4919,49193,3.02,3.67,5.68,4.75,4.08,10.74,24.67,25.71,
8/31/2018,4,49,S4,4919,49194,3,3.5,5.61,4.37,3.36,10.76,28.31,30.93,
8/31/2018,4,49,S4,4920,49203,3.41,4.24,6.5,5.36,4.46,12.83,31.25,34.3,
8/31/2018,4,49,S4,4920,49204,2.63,3.18,5.47,3.87,2.88,11.65,36.07,40.04,
9/8/2018,2,29,S3,2901,29013,2.52,3.2,6.08,4.43,2.93,13.3,33.66,36.48,
9/8/2018,2,29,S3,2901,29014,2.57,3.26,6.16,4.43,2.94,13.95,36.31,38.86,
9/8/2018,2,29,S3,2902,29023,2.58,3.35,6.29,4.66,3.19,13.75,33.97,37.03,
9/8/2018,2,29,S3,2902,29024,2.63,3.43,6.53,4.87,3.19,14.17,34.94,37.81,
9/8/2018,2,29,S3,2903,29033,2.81,3.59,6.89,4.96,3.28,15.37,39.19,42.2,
9/8/2018,2,29,S3,2903,29034,2.7,3.35,6.34,4.27,2.89,13.99,38.42,41.61,
9/8/2018,2,29,S3,2904,29043,2.73,3.4,6.49,4.42,2.94,15.17,43.72,47.77,
9/8/2018,2,29,S3,2904,29044,2.57,3.25,6.27,4.42,2.84,13.2,39.18,42.93,
9/8/2018,2,29,S3,2905,29053,2.6,3.21,6.16,4.11,2.75,13.03,41.43,44.99,
9/8/2018,2,29,S3,2905,29054,2.64,3.33,6.37,4.37,2.91,13.35,40.05,43.74,
9/8/2018,2,29,S3,2906,29063,2.69,3.27,5.89,4.17,2.82,12.91,40.61,44.12,
9/8/2018,2,29,S3,2906,29064,2.45,3.07,5.72,3.96,2.63,11.97,37.28,41.04,
9/8/2018,2,29,S3,2907,29073,2.87,3.68,6.79,4.82,3.18,13.92,41.58,46.11,
9/8/2018,2,29,S3,2907,29074,2.86,3.54,6.48,4.47,2.98,12.99,41.61,45.76,
9/8/2018,2,29,S3,2908,29083,2.65,3.31,6.3,4.36,2.82,14.75,41.39,45.5,
9/8/2018,2,29,S3,2908,29084,2.6,3.16,5.83,3.98,2.72,13.54,40.09,43.91,
9/8/2018,2,29,S3,2909,29093,2.47,3,5.54,3.71,2.54,12.7,37.39,40.59,
9/8/2018,2,29,S3,2909,29094,2.61,3.27,6.09,4.21,2.84,13.63,36.65,39.81,
9/8/2018,2,29,S3,2910,29103,2.71,3.41,6.38,4.5,3,14.71,40.46,43.97,
9/8/2018,2,29,S3,2910,29104,2.65,3.34,6.28,4.33,2.86,14.5,40.65,44.39,
9/8/2018,2,27,S4,2710,27104,2.65,3.43,6.75,5.16,3.45,14.24,31.03,33.37,
9/8/2018,2,27,S4,2710,27103,2.69,3.43,6.76,5.01,3.3,13.29,33.24,35.15,
9/8/2018,2,27,S4,2709,27094,2.49,3.33,6.49,4.91,3.4,12.34,29.05,30.96,
9/8/2018,2,27,S4,2709,27093,2.72,3.6,7.12,5.38,3.51,13.67,32.53,34.68,
9/8/2018,2,27,S4,2708,27084,2.61,3.37,6.63,5.06,3.36,13.15,31.28,33.78,
9/8/2018,2,27,S4,2708,27083,2.39,3.05,5.79,4.44,3,11.37,28.65,30.78,
9/8/2018,2,27,S4,2707,27074,2.76,3.46,6.3,4.98,3.65,12.08,27.46,29.21,
9/8/2018,2,27,S4,2707,27073,2.97,3.77,7.02,5.49,3.86,13.55,32.81,35.29,
9/8/2018,2,27,S4,2706,27064,2.62,3.44,6.76,5.02,3.33,13.41,33.41,35.73,
9/8/2018,2,27,S4,2706,26063,2.69,3.57,7.14,5.59,3.7,14.1,32.74,35,
9/8/2018,2,27,S4,2705,27054,2.52,3.31,6.32,4.95,3.35,12.16,27.98,29.78,
9/8/2018,2,27,S4,2705,27053,2.69,3.49,6.58,5.35,3.82,12.33,27.43,29.65,
9/8/2018,2,27,S4,2704,27044,2.74,3.56,7.12,5.54,3.66,13.83,31.56,34.39,
9/8/2018,2,27,S4,2704,27043,2.48,3.25,6.56,4.81,3.14,13.01,32.67,34.5,
9/8/2018,2,27,S4,2703,27034,2.67,3.37,6.03,4.66,3.37,11.6,27.97,29.91,
9/8/2018,2,27,S4,2703,27033,2.79,3.59,6.61,5.16,3.65,12.68,29.71,32.46,
9/8/2018,2,27,S4,2702,27024,2.71,3.41,6.31,4.71,3.23,12.47,31.83,34.65,
9/8/2018,2,27,S4,2702,27023,2.57,3.21,5.82,4.43,3.16,11.14,27.94,30.13,
9/8/2018,2,27,S4,2701,27014,2.43,3.04,5.47,4.05,2.83,10.54,28.18,29.92,
9/8/2018,2,27,S4,2701,27013,2.32,2.9,5.38,3.79,2.6,10.89,30.5,32.33,
9/8/2018,2,23,S2,2301,23013,2.95,3.79,6.89,5.52,4.02,13.24,30.82,33.14,
9/8/2018,2,23,S2,2301,23014,2.72,3.49,6.39,5.36,3.88,12.17,27.61,29.61,
9/8/2018,2,23,S2,2302,23023,2.9,3.6,6.4,4.99,3.69,11.56,28.58,30.48,
9/8/2018,2,23,S2,2302,23024,2.74,3.49,6.24,5.06,3.63,12,29.53,31.9,
9/8/2018,2,23,S2,2303,23033,2.83,3.49,6.41,4.64,3.38,12.43,34.27,37.54,
9/8/2018,2,23,S2,2303,23034,2.84,3.71,6.67,5.72,4.07,11.9,27.18,29.08,
9/8/2018,2,23,S2,2304,23043,2.7,3.48,6.6,5.05,3.3,14.3,34.34,37.74,
9/8/2018,2,23,S2,2304,23044,2.78,3.69,6.98,5.59,3.94,13.99,32.38,34.89,
9/8/2018,2,23,S2,2305,23053,2.96,3.56,5.44,4.61,3.65,8.98,21.25,22.31,
9/8/2018,2,23,S2,2305,23054,2.53,3.14,5.38,4.27,3.19,10.02,25.28,26.25,
9/8/2018,2,23,S2,2306,23063,3.46,3.96,5.17,5.24,4.95,8.09,13.75,14.3,
9/8/2018,2,23,S2,2306,23064,3.28,3.86,5.65,5.18,4.62,9.36,19.14,19.71,
9/8/2018,2,23,S2,2307,23073,2.73,3.48,6.73,4.92,3.2,13.52,36.09,38.84,
9/8/2018,2,23,S2,2307,23074,2.78,3.56,6.71,4.89,3.29,13.51,36.81,39.47,
9/8/2018,2,23,S2,2308,23083,2.87,3.47,6.15,4.47,2.97,12.61,40.83,44.24,
9/8/2018,2,23,S2,2308,23084,2.66,3.35,6.23,4.39,2.95,12.91,38.38,41.92,
9/8/2018,2,23,S2,2309,23093,2.86,3.76,7.11,5.15,3.47,12.98,37.07,40.01,
9/8/2018,2,23,S2,2309,23094,3.02,3.87,7,5.2,3.73,13.34,35.58,39.01,
9/8/2018,2,23,S2,2310,23103,3.02,4.2,7.97,7.31,5.17,14.84,29.31,31.67,
9/8/2018,2,23,S2,2310,23104,3.06,4.11,7.35,6.84,5.05,14,27.15,29.64,
9/8/2018,1,19,S3,1911,19113,2.66,3.34,6.04,4.61,3.37,11.1,28.21,29.97,
9/8/2018,1,19,S3,1911,19114,2.86,3.65,6.99,5.28,3.64,13.31,32.34,35.4,
9/8/2018,1,19,S3,1912,19123,2.61,3.35,6.17,4.65,3.3,11.64,29.25,30.75,
9/8/2018,1,19,S3,1912,19124,2.66,3.35,6.02,4.86,3.55,11.27,26.03,27.76,
9/8/2018,1,19,S3,1913,19133,2.54,3.29,6.35,4.91,3.29,12.02,29.33,31.52,
9/8/2018,1,19,S3,1913,19134,2.61,3.3,6.24,4.72,3.24,11.77,29.51,31.26,
9/8/2018,1,19,S3,1914,19143,2.71,3.55,6.64,4.94,3.35,12.57,32.97,35.59,
9/8/2018,1,19,S3,1914,19144,2.79,3.78,6.95,5.38,3.76,11.06,24.46,25.18,
9/8/2018,1,19,S3,1915,19153,2.68,3.36,6.1,4.63,3.29,11.66,29.97,31.66,
9/8/2018,1,19,S3,1915,19154,3.27,4.39,7.65,6.44,4.43,12.87,28.34,29.96,
9/8/2018,1,19,S3,1916,19163,2.64,3.45,6.71,4.93,3.28,13.53,35.86,38.32,
9/8/2018,1,19,S3,1916,19164,2.62,3.41,6.68,5.18,3.48,12.96,31.92,33.93,
9/8/2018,1,19,S3,1917,19173,2.45,3.4,6.45,4.89,3.11,11.98,31.11,33.49,
9/8/2018,1,19,S3,1917,19174,2.37,3.2,6.01,4.38,2.85,10.89,29.32,31.5,
9/8/2018,1,19,S3,1918,19183,2.53,3.46,6.71,5.24,3.42,12.79,33.38,36.48,
9/8/2018,1,19,S3,1918,19184,2.59,3.46,6.54,4.98,3.23,12.42,32.99,35.31,
9/8/2018,1,19,S3,1919,19193,2.63,3.45,6.24,4.69,3.29,11.11,28.69,30.8,
9/8/2018,1,19,S3,1919,19194,2.9,3.93,7.14,5.58,3.7,12.46,31.15,33.59,
9/8/2018,1,19,S3,1920,19203,2.45,3.17,6.15,4.3,2.82,12.38,35.61,38.77,
9/8/2018,1,19,S3,1920,19204,2.53,3.3,6.32,4.55,3.04,12.44,33.59,36.02,
9/8/2018,1,14,S2,1420,14204,2.73,3.61,6.89,5.29,3.58,12.97,32.6,35.18,
9/8/2018,1,14,S2,1420,14203,2.72,3.66,7.03,5.9,4.11,13.02,30.32,32.31,
9/8/2018,1,14,S2,1419,14194,2.65,3.49,6.68,5.2,3.47,13.51,34.55,37.01,
9/8/2018,1,14,S2,1419,14193,2.49,3.13,5.84,4.25,2.88,11.87,32.81,35.09,
9/8/2018,1,14,S2,1418,14184,2.46,3.03,5.45,3.86,2.87,10.81,31.8,34.51,
9/8/2018,1,14,S2,1418,14183,2.47,2.95,5.25,3.82,2.75,10.98,33.08,35.5,
9/8/2018,1,14,S2,1417,14174,2.75,3.5,6.5,4.76,3.21,13.27,36.32,38.52,
9/8/2018,1,14,S2,1417,14173,2.83,3.73,7.18,5.69,3.79,13.8,33.71,36.95,
9/8/2018,1,14,S2,1416,14164,2.76,3.58,6.95,5.14,3.4,13.55,33.84,36.05,
9/8/2018,1,14,S2,1416,14163,2.57,3.35,6.41,5.08,3.44,12.76,30.08,31.23,
9/8/2018,1,14,S2,1415,14154,2.84,3.78,7.32,5.82,3.71,14.22,33.67,35.46,
9/8/2018,1,14,S2,1415,14153,2.73,3.63,6.98,5.66,3.79,13.42,31.28,33.52,
9/8/2018,1,14,S2,1414,14144,2.78,3.63,6.92,5.08,3.28,14.75,39.27,42.28,
9/8/2018,1,14,S2,1414,14143,2.84,3.75,7.17,5.46,3.53,14.4,38.07,40.79,
9/8/2018,1,14,S2,1413,14134,2.83,3.67,6.83,5.01,3.33,13.96,37.3,40.58,
9/8/2018,1,14,S2,1413,14133,2.59,3.35,6.57,4.59,2.88,13.37,37.01,39.54,
9/8/2018,1,14,S2,1412,14124,2.53,3.18,5.94,4.09,2.78,11.91,35.01,37.69,
9/8/2018,1,14,S2,1412,14123,2.47,3.13,6.03,4.01,2.66,12.46,37.85,40.74,
9/8/2018,1,14,S2,1411,14114,2.48,3.18,6.19,4.12,2.71,13.1,39.54,42.87,
9/8/2018,1,14,S2,1411,14113,2.63,3.44,6.73,4.93,3.09,14.06,38.35,42.01,
9/8/2018,1,11,S4,1110,11104,2.68,3.48,6.45,4.86,3.08,12.84,33.62,36.01,
9/8/2018,1,11,S4,1110,11103,2.67,3.39,6.03,4.69,3.24,11.59,28.9,31.57,
9/8/2018,1,11,S4,1109,11094,2.85,3.53,5.84,4.64,3.33,11.17,30.47,33.89,
9/8/2018,1,11,S4,1109,11093,2.84,3.22,4.92,4.22,3.56,8.44,19.25,21.31,
9/8/2018,1,11,S4,1108,11084,2.48,3.2,6.06,4.4,3.05,13.19,33.76,36.92,
9/8/2018,1,11,S4,1108,11083,2.53,3.15,6.08,4.14,2.75,13.87,39.86,43.77,
9/8/2018,1,11,S4,1107,11074,2.49,3.09,6.08,4.02,2.63,13.32,42.04,45.76,
9/8/2018,1,11,S4,1107,11073,2.38,2.97,5.74,3.82,2.55,12.22,38.54,41.89,
9/8/2018,1,11,S4,1106,11064,2.5,3.28,6.5,4.39,2.77,13.39,40.07,43.26,
9/8/2018,1,11,S4,1106,11063,2.97,3.71,6.95,4.95,3.44,13.97,41.45,45.35,
9/8/2018,1,11,S4,1105,11054,2.8,3.44,6.13,4.26,2.89,12.69,38.66,42.38,
9/8/2018,1,11,S4,1105,11053,2.92,3.29,4.87,4.24,3.73,7.92,18.35,18.65,
9/8/2018,1,11,S4,1104,11044,2.75,3.33,6.05,4.26,2.9,12.24,34.86,38.76,
9/8/2018,1,11,S4,1104,11043,2.68,3.05,4.45,3.74,3.4,6.95,16.29,16.19,
9/8/2018,1,11,S4,1103,11034,2.76,3.5,6.61,4.78,3.26,13.14,35.36,38.03,
9/8/2018,1,11,S4,1103,11033,2.72,3.44,6.48,4.85,3.33,12.52,31.87,34.25,
9/8/2018,1,11,S4,1102,11024,2.76,3.47,6,4.86,3.61,11.84,31.1,33.22,
9/8/2018,1,11,S4,1102,11023,2.57,3.29,6.01,4.47,3.1,12.16,33.14,35.82,
9/8/2018,1,11,S4,1101,11014,3.02,3.71,5.98,4.76,3.56,11.24,31.39,33.53,
9/8/2018,1,11,S4,1101,11013,3.31,4.02,6.73,5.32,3.95,12.56,33.13,35.9,
9/8/2018,3,32,S4,3220,32204,2.55,3.24,6.08,4.1,2.7,13.69,39.87,42.56,
9/8/2018,3,32,S4,3220,32203,2.72,3.5,6.43,4.52,2.96,14.46,39.76,42.94,
9/8/2018,3,32,S4,3219,32194,2.53,3.14,6.01,3.96,2.64,14.06,44.29,48.44,
9/8/2018,3,32,S4,3219,32193,2.5,3.07,5.78,3.87,2.63,12.37,42.03,45.6,
9/8/2018,3,32,S4,3218,32184,2.52,3.17,5.83,4,2.72,12.16,39,42.4,
9/8/2018,3,32,S4,3218,32183,2.54,3.12,5.7,3.89,2.63,12.1,38.94,41.93,
9/8/2018,3,32,S4,3217,32174,2.45,3.24,6.13,4.31,2.84,12.1,33.76,36.03,
9/8/2018,3,32,S4,3217,32173,2.54,3.31,6.26,4.47,2.9,12.66,34.95,37.53,
9/8/2018,3,32,S4,3216,32164,2.75,3.52,6.79,4.76,3.07,13.8,38.47,41.21,
9/8/2018,3,32,S4,3216,32163,2.6,3.39,6.56,4.45,2.92,13.22,38.51,41.05,
9/8/2018,3,32,S4,3215,32154,2.45,3.11,5.96,4.03,2.65,12.62,40.29,44.16,
9/8/2018,3,32,S4,3215,32153,2.49,3.09,5.71,3.81,2.57,11.9,40.48,44.47,
9/8/2018,3,32,S4,3214,32144,2.43,3.03,5.66,3.61,2.49,11.57,37.99,41.43,
9/8/2018,3,32,S4,3214,32143,2.64,3.36,6.19,4.23,2.91,12.88,40.67,44.51,
9/8/2018,3,32,S4,3213,32134,2.16,2.78,5.52,3.5,2.25,12.2,42.17,46.25,
9/8/2018,3,32,S4,3213,32133,2.31,2.92,5.64,3.64,2.35,12.44,42.76,47.07,
9/8/2018,3,32,S4,3212,32124,2.37,2.93,5.66,3.75,2.43,12.53,41.72,45.51,
9/8/2018,3,32,S4,3212,32123,2.47,3.21,6.12,4.19,2.76,13.16,42.71,46.73,
9/8/2018,3,32,S4,3211,32114,2.44,3.15,6.1,4.14,2.7,12.91,38.8,41.73,
9/8/2018,3,32,S4,3211,32113,2.31,2.97,5.62,3.71,2.5,11.41,35.25,37.94,
9/8/2018,3,35,S2,3511,35113,2.44,3.02,5.05,3.88,3.02,8.91,23.28,23.51,
9/8/2018,3,35,S2,3511,35114,2.53,3.1,5.35,4.04,2.96,9.66,26.22,27.86,
9/8/2018,3,35,S2,3512,35123,2.84,3.77,6.38,5.75,4.32,11.6,23.93,24.63,
9/8/2018,3,35,S2,3512,35124,2.52,3.26,5.55,4.6,3.35,10.15,23.06,24.11,
9/8/2018,3,35,S2,3513,35133,2.46,3.24,6.21,4.78,3.32,12.68,32.72,35.19,
9/8/2018,3,35,S2,3513,35134,2.57,3.37,6.48,4.84,3.24,13.49,35.37,38.04,
9/8/2018,3,35,S2,3514,35143,2.48,3.24,6.11,4.65,3.22,11.97,30.66,31.89,
9/8/2018,3,35,S2,3514,35144,2.54,3.25,6.08,4.64,3.3,12.75,30.38,32.94,
9/8/2018,3,35,S2,3515,35153,2.45,3.21,6.28,4.82,3.27,12.36,31.33,33.52,
9/8/2018,3,35,S2,3515,35154,2.81,3.67,7.13,5.46,3.76,13.6,33.24,36.25,
9/8/2018,3,35,S2,3516,35163,2.66,3.49,6.71,4.77,3.18,13.53,36.91,39.34,
9/8/2018,3,35,S2,3516,35164,2.64,3.46,6.48,4.8,3.27,12.73,32.59,34.96,
9/8/2018,3,35,S2,3517,35173,2.48,3.12,5.66,4.34,3.16,10.96,27.92,29.46,
9/8/2018,3,35,S2,3517,35174,2.71,3.43,6.21,4.91,3.53,12.13,30.64,33.12,
9/8/2018,3,35,S2,3518,35183,2.33,2.98,5.46,3.77,2.81,10.41,28.98,30.23,
9/8/2018,3,35,S2,3518,35184,2.59,3.45,6.89,5.17,3.31,13.92,35.14,38.58,
9/8/2018,3,35,S2,3519,35193,2.43,3.05,5.63,4.07,3,10.92,29.69,30.73,
9/8/2018,3,35,S2,3519,35194,2.86,3.55,6.4,4.76,3.29,13.08,34.71,38.08,
9/8/2018,3,35,S2,3520,35203,2.34,2.93,5.53,3.78,2.67,11.12,32.9,35.71,
9/8/2018,3,35,S2,3520,35204,2.42,3.17,6.24,4.49,2.93,12.7,35.34,38.36,
9/8/2018,3,38,S3,3801,38013,2.34,3.02,5.81,4.09,2.79,12.06,34.77,37.43,
9/8/2018,3,38,S3,3801,38014,2.33,3.09,6.06,4.5,3.1,12.26,33.27,35.72,
9/8/2018,3,38,S3,3802,38023,2.83,3.66,6.12,5,3.75,11.1,27.98,29.69,
9/8/2018,3,38,S3,3802,38024,2.53,3.22,6.1,4.49,3.07,12.09,31.83,34.37,
9/8/2018,3,38,S3,3803,38033,2.43,3.08,5.7,4.1,2.89,11.62,32.59,35.31,
9/8/2018,3,38,S3,3803,38034,2.56,3.38,6.49,5.32,3.63,12.72,32.29,34.68,
9/8/2018,3,38,S3,3804,38043,2.54,3.32,6.67,4.77,3.08,13.44,35.92,38.33,
9/8/2018,3,38,S3,3804,38044,2.62,3.48,6.85,4.99,3.2,13.83,35.72,38.19,
9/8/2018,3,38,S3,3805,38053,2.38,2.88,5.25,3.64,2.61,10.47,30.35,32.91,
9/8/2018,3,38,S3,3805,38054,2.31,2.86,5.29,3.83,2.68,10.9,31.28,33.13,
9/8/2018,3,38,S3,3806,38063,2.34,2.85,5.03,3.89,2.96,9.74,24.23,25.75,
9/8/2018,3,38,S3,3806,38064,2.42,3.07,5.72,4.36,3.06,11.45,29.2,30.25,
9/8/2018,3,38,S3,3807,38073,2.33,2.85,4.7,3.72,3.01,8.8,23.08,23.47,
9/8/2018,3,38,S3,3807,38074,2.49,3.01,5.31,3.99,2.96,10.68,29.19,30.97,
9/8/2018,3,38,S3,3808,38083,2.48,3.01,5.32,3.91,2.96,11.21,29.61,31.88,
9/8/2018,3,38,S3,3808,38084,2.52,3.11,5.7,4.03,2.8,12.64,34.89,37.56,
9/8/2018,3,38,S3,3809,38093,2.37,2.99,5.75,3.98,2.7,12.76,33.77,36.48,
9/8/2018,3,38,S3,3809,38094,2.23,2.82,5.4,3.74,2.56,12.12,32.98,35.71,
9/8/2018,3,38,S3,3810,38103,2.35,2.95,5.55,3.74,2.56,12.71,38.39,42.27,
9/8/2018,3,38,S3,3810,38104,2.09,2.63,5.06,3.35,2.3,12.02,39.1,42.71,
9/8/2018,4,45,S2,4511,45113,2.51,3.34,6.11,4.92,3.62,12.96,26.75,28.84,
9/8/2018,4,45,S2,4511,45114,2.72,3.59,6.67,5.72,4.13,13.09,27.95,30.2,
9/8/2018,4,45,S2,4512,45123,2.94,3.84,6.71,5.5,4.1,12.54,28.69,30.53,
9/8/2018,4,45,S2,4512,45124,2.69,3.55,6.24,5.35,4.05,11.86,25.11,26.78,
9/8/2018,4,45,S2,4513,45133,2.81,3.71,6.21,5.28,4.17,11.9,25.97,27.77,
9/8/2018,4,45,S2,4513,45134,2.87,3.9,6.93,6.02,4.45,12.98,26.43,28.43,
9/8/2018,4,45,S2,4514,45143,2.36,3.13,5.83,4.45,3.05,12,29.98,31.9,
9/8/2018,4,45,S2,4514,45144,2.57,3.36,6.34,4.93,3.37,12.47,30.25,33.43,
9/8/2018,4,45,S2,4515,45153,2.31,3.04,5.83,4.31,2.92,11.94,30.61,33.04,
9/8/2018,4,45,S2,4515,45154,2.7,3.6,6.85,5.49,3.82,13.12,30.39,31.85,
9/8/2018,4,45,S2,4516,45163,2.16,2.72,4.87,3.54,2.62,9.99,28.26,30.12,
9/8/2018,4,45,S2,4516,45164,2.33,2.94,5.5,3.91,2.73,11.19,31.08,33.37,
9/8/2018,4,45,S2,4517,45173,2.85,3.52,5.76,4.69,3.76,10.97,25.27,27.39,
9/8/2018,4,45,S2,4517,45174,2.73,3.64,6.9,5.41,3.77,13.42,33.3,36.01,
9/8/2018,4,45,S2,4518,45183,2.29,2.99,5.21,3.88,2.91,10.55,27.43,29.83,
9/8/2018,4,45,S2,4518,45184,2.6,3.3,6.1,4.6,3.27,12.02,31.38,33.75,
9/8/2018,4,45,S2,4519,45193,2.92,3.65,6.33,5.13,3.77,12.03,27.7,29.81,
9/8/2018,4,45,S2,4519,45194,2.55,3.29,6.08,4.51,3.16,11.69,29.42,31.62,
9/8/2018,4,45,S2,4520,45203,2.7,3.61,6.51,5.32,3.88,11.86,25.5,27.09,
9/8/2018,4,45,S2,4520,45204,2.29,2.94,5.34,4.05,2.95,10.63,27.02,28.69,
9/8/2018,4,48,S3,4820,48204,2.76,3.55,6.14,4.67,3.5,12.43,30.66,32.68,
9/8/2018,4,48,S3,4820,48203,2.4,3.13,5.96,4.13,2.79,12.76,34.04,36.6,
9/8/2018,4,48,S3,4819,48194,2.57,3.31,5.98,4.44,3.07,12.63,29.12,31.42,
9/8/2018,4,48,S3,4819,48193,2.64,3.45,6.41,4.74,3.19,13.46,31.39,33.18,
9/8/2018,4,48,S3,4818,48184,2.67,3.31,5.47,4.1,3.28,10.82,25.23,27.03,
9/8/2018,4,48,S3,4818,48183,2.41,2.99,5.43,3.9,2.85,10.72,25.37,26.26,
9/8/2018,4,48,S3,4817,48174,2.35,2.88,5.08,3.81,2.85,10.21,23.71,24.85,
9/8/2018,4,48,S3,4817,48173,2.36,3.07,5.57,4.17,2.85,11.58,26.18,27.78,
9/8/2018,4,48,S3,4816,48164,2.73,3.24,5.19,4.13,3.39,9.62,20.55,21.56,
9/8/2018,4,48,S3,4816,48163,2.61,3.14,4.85,3.87,3.2,7.84,16.06,16.13,
9/8/2018,4,48,S3,4815,48154,2.57,3.07,4.92,3.86,3.08,8.35,18.47,18.83,
9/8/2018,4,48,S3,4815,48153,2.54,3.1,5.11,3.87,2.98,9.22,21.71,22.83,
9/8/2018,4,48,S3,4814,48144,2.7,3.25,4.67,3.77,3.44,7.37,15.79,16,
9/8/2018,4,48,S3,4814,48143,2.73,3.32,5.17,4.12,3.35,9.1,20.72,21.87,
9/8/2018,4,48,S3,4813,48134,2.49,3,4.78,3.94,3.1,8.2,18.01,19.1,
9/8/2018,4,48,S3,4813,48133,2.5,2.97,4.73,3.63,2.91,8.07,19.39,20.4,
9/8/2018,4,49,S4,4914,49143,2.36,2.97,5.33,3.65,2.74,10.06,27.72,29.33,
9/8/2018,4,49,S4,4914,49144,2.31,2.95,5.5,3.85,2.64,10.71,30.08,33.27,
9/8/2018,4,49,S4,4915,49153,2.57,3.24,5.58,4.09,3.27,10.24,26.21,27.59,
9/8/2018,4,49,S4,4915,49154,2.42,3.02,5.27,3.89,2.86,9.89,26.47,28.08,
9/8/2018,4,49,S4,4916,49163,3.27,3.9,5.48,5.04,4.81,8.69,17.42,17.47,
9/8/2018,4,49,S4,4916,49164,2.71,3.41,5.86,4.23,3.18,10.93,27.82,30.14,
9/8/2018,4,49,S4,4917,49173,2.62,3.38,5.88,4.15,3.1,10.94,29.25,31.47,
9/8/2018,4,49,S4,4917,49174,2.53,3.17,5.6,3.85,2.83,10.89,31.61,34.56,
9/8/2018,4,49,S4,4918,49183,2.8,3.52,5.83,4.61,3.64,11.86,26.48,28.02,
9/8/2018,4,49,S4,4918,49184,2.46,3.01,5.28,3.68,2.85,10.75,27.06,29.12,
9/8/2018,4,49,S4,4919,49193,2.56,3.11,5.08,3.91,3.01,10.47,24.49,24.95,
9/8/2018,4,49,S4,4919,49194,2.55,3.16,5.52,4.02,3,11.18,26.97,29.16,
9/8/2018,4,49,S4,4920,49203,2.66,3.29,5.37,3.9,2.97,11.03,27.98,30.34,
9/8/2018,4,49,S4,4920,49204,2.47,3.05,5.31,3.72,2.74,11.53,32.5,35.49,
9/15/2018,2,29,S3,2901,29013,3.18,4.3,7.41,8.75,7.75,13.73,20.18,21.88,
9/15/2018,2,29,S3,2901,29014,3.19,4.43,8.17,8.93,7.67,15.28,24.02,25.58,
9/15/2018,2,29,S3,2902,29023,3.08,4.11,7.24,8.09,7.05,14.17,19.44,21.54,
9/15/2018,2,29,S3,2902,29024,3.27,4.32,7.52,8.57,7.63,14.69,20.26,21.94,
9/15/2018,2,29,S3,2903,29033,3.13,4.33,8.14,8.72,6.93,16.57,24.69,26.68,
9/15/2018,2,29,S3,2903,29034,3.01,4.07,7.23,7.84,6.65,14.36,20.98,22.54,
9/15/2018,2,29,S3,2904,29043,2.88,4.14,8.72,8.68,6.59,17.25,29.41,31.82,
9/15/2018,2,29,S3,2904,29044,2.79,3.84,7.44,7.78,6.31,14.42,23.44,25.11,
9/15/2018,2,29,S3,2905,29053,2.83,4.05,8.64,8.29,6.1,16.92,30.41,33.35,
9/15/2018,2,29,S3,2905,29054,2.89,4.12,8.26,8.79,7.01,15.21,25.34,27.1,
9/15/2018,2,29,S3,2906,29063,3.03,4.32,8.81,9.5,7.6,17.01,28.53,30.98,
9/15/2018,2,29,S3,2906,29064,3.05,4.07,7.29,7.83,6.69,13.35,21.44,23.23,
9/15/2018,2,29,S3,2907,29073,3.16,4.55,9.2,9.71,7.64,17.59,30.22,33.15,
9/15/2018,2,29,S3,2907,29074,2.77,3.95,8.13,8.37,6.42,15.33,27.86,29.8,
9/15/2018,2,29,S3,2908,29083,3.01,4.39,9.08,9.27,7.28,17.13,30.49,33.27,
9/15/2018,2,29,S3,2908,29084,2.78,3.89,8.14,7.67,5.74,15.2,29.13,31.51,
9/15/2018,2,29,S3,2909,29093,2.95,4.23,8.74,8.97,7,16.45,29.46,32.25,
9/15/2018,2,29,S3,2909,29094,2.82,3.83,7.14,7.83,6.9,12.99,20.46,22.06,
9/15/2018,2,29,S3,2910,29103,3.05,4.35,8.46,8.53,6.76,16.05,28.09,30.63,
9/15/2018,2,29,S3,2910,29104,3.14,4.39,8.46,9.23,7.72,15.95,25.7,28.14,
